会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
ｊｉｇ．ｊｐ,5244,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,9757449216.0,2.030545,,9.108603,11.416679283812549,0.1008,0.010974576,25.69,,27.420000276696364,13796280000.0,2012299000.0,0.13795,1077496000.0,0.08246,0.28271,0.606334528803043,2659189000.0,2379052000.0,5661360000.0,287240000.0,4368673000.0,,3002171000.0,0.3076799000990055
ＥＬＥＭＥＮＴＳ,5246,情報・通信業,グロース（内国株式）,JP,2024-11-30,東京都,17760399360.0,5.1153092,144.27313,,-24.76477893903965,0.0,0.0,-25.74,4.54,-16.07121149676751,2545724000.0,57916000.0,-0.06729,-132915000.0,-0.17972,-0.27265,0.466348496644612,2307835000.0,707122000.0,3207262000.0,1753777000.0,2746276000.0,176699000.0,1023116300.0,0.0576066044046433
ＢＴＭ,5247,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,1985873664.0,2.8780797,,39.058174,25.493074664361178,0.0,0.0,18.05,,37.51999366860085,5099797000.0,91865000.0,0.02564,62459000.0,0.012159999,0.098179996,0.4173856525995827,920600000.0,725598000.0,1488783000.0,345000000.0,765044000.0,,568183000.0,0.2861123596631774
テクノロジーズ,5248,情報・通信業,グロース（内国株式）,JP,2025-01-31,東京都,8850095104.0,6.575143,,19.961832,85.40528088312833,0.0,0.0,26.2,,8.898747151713152,13900280000.0,1738782000.0,-0.11131,265947000.0,0.02162,0.19613001,0.0669567521876468,14552503000.0,8915146000.0,10345789000.0,7432565000.0,2358658000.0,30470000.0,-4185385000.0,-0.4729197766596114
プライム・ストラテジー,5250,情報・通信業,スタンダード（内国株式）,JP,2024-11-30,東京都,3662983680.0,2.5777528,,29.069118,32.57915846901592,0.5858,0.020912547,35.88,,52.42999519753734,857213000.0,212273000.0,0.17073,151899000.0,0.120629996,0.07554,0.8631411061082799,224048000.0,161970000.0,1529985000.0,103540000.0,1399005000.0,,1305937000.0,0.3565227459599274
日本ナレッジ,5252,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,3104870144.0,0.9377758,,34.969612,10.14585200554587,0.3116,0.0,21.39,,48.97073732635167,4154113000.0,99369000.0,-0.01126,82904000.0,0.02023,0.08154,0.5363088593984138,984950000.0,691110000.0,1392537000.0,381829000.0,738487000.0,36357000.0,433036900.0,0.1394702128966073
カバー,5253,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,103398776832.0,4.953469,12.72316,19.418074,35.60771621223108,0.0,0.0,81.11,123.79,67.68195931566586,43401000000.0,8002000000.0,0.19795999,5559000000.0,0.11599,0.31845,0.5125529340592861,16115000000.0,15128000000.0,22872000000.0,,11498000000.0,,6757000000.0,0.0653489355196011
Ａｒｅｎｔ,5254,情報・通信業,グロース（内国株式）,JP,2024-06-30,東京都,24719513600.0,3.8514614,17.962786,39.997875,120.57846392854896,0.0,0.0,94.13,209.6,51.17000000643688,2939525000.0,1236193000.0,0.02041,658162000.0,0.2969,0.2417,0.8145073305165716,935187000.0,824082000.0,4428903000.0,394711000.0,3852997000.0,,3493716000.0,0.1413343343454783
モンスターラボ,5255,情報・通信業,グロース（内国株式）,JP,2024-12-31,東京都,10797790208.0,6.9816055,,,-3.710448311233085,0.0,0.0,-118.6,,-70.07239508306067,10003292000.0,-10269868000.0,0.2376,-9947586000.0,-0.24229,,-0.6243865724071529,12365838000.0,5710500000.0,2723335000.0,9567697000.0,1550889000.0,3213434000.0,-7393099200.0,-0.6846863161429557
Ｆｕｓｉｃ,5256,情報・通信業,グロース（内国株式）,JP,2024-06-30,福岡県,2837294336.0,2.4583094,,15.174915,61.7121494161437,0.0,0.0,148.93,,91.23000986459256,1798412000.0,207117000.0,0.10902,154986000.0,0.102790006,0.19570999,0.6725617558695894,470830000.0,442185000.0,1217418000.0,43349000.0,776362000.0,21000000.0,761288000.0,0.2683147780407087
ノバシステム,5257,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,大阪府,3405199872.0,1.4135327,,10.834443,8.781047659114186,0.0,0.0,225.3,,248.97006626640564,6461829000.0,528186000.0,0.042600002,394676000.0,0.042379998,0.12701,0.5988463140648463,1496495000.0,1043657000.0,2189405000.0,628234000.0,758979000.0,362099000.0,946379300.0,0.2779218065235496
トランザクション・メディア・ネットワークス,5258,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,13292114944.0,1.6367569,,,39.0306118821624,0.0,0.0,-18.82,,15.680000145723913,12300727000.0,-504562000.0,0.00813,-682434000.0,-0.05214,,0.3751809576259782,16863706000.0,15028425000.0,17246390000.0,1638182000.0,14069217000.0,280040000.0,578712000.0,0.0435379924442519
ＢＢＤイニシアティブ,5259,情報・通信業,グロース（内国株式）,JP,2025-09-30,東京都,7343909888.0,5.503653,,,24.405912582636727,0.0,0.0,-63.6,,31.22194252806245,4399466000.0,379859000.0,0.075619996,-377478000.0,0.03475,0.11148,0.4407524652004147,2230910000.0,1647291000.0,2020870000.0,1509681000.0,1361891000.0,66160000.0,-163728000.0,-0.0222943912026388
リソルホールディングス,5261,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,45680168960.0,2.4619808,,20.242815,20.910096133615344,0.2465,0.012150669,406.07,,254.005400540054,28400000000.0,2681000000.0,0.18654,1950000000.0,0.07761,0.13286,0.3717715783905614,27301000000.0,10396000000.0,9279000000.0,15200000000.0,4100000000.0,,-18022000000.0,-0.3945256860976374
日本ヒューム,5262,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,東京都,75527749632.0,1.6465005,19.229858,26.523943,10.287514012978589,0.3103,0.011269276,61.19,84.4,39.95489673598846,37064584000.0,2022006000.0,0.06676,3045562000.0,0.07519,0.06122,0.7443267279219473,14157937000.0,9661439000.0,27099105000.0,855030000.0,12748443000.0,19857935000.0,26841722500.0,0.3553888819775924
旭コンクリート工業,5268,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,東京都,12236182528.0,0.91159755,,57.13407,27.77178159957672,0.8626,0.0,16.26,,25.67877916727579,7221669000.0,555479000.0,0.11617,411747000.0,0.03326,0.01881,0.7622841229163803,3781573000.0,2393891000.0,9005629000.0,678060000.0,5279701000.0,1201738000.0,6065272600.0,0.4956834033916105
日本コンクリート工業,5269,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,東京都,18190723072.0,0.46179888,10.120847,,33.397187933020795,3.8123002,0.028767124,-2.28,33.1,11.310000088745884,52652871000.0,990010000.0,0.02012,-209752000.0,-0.00242,0.00088,0.4785443156452829,37297075000.0,22394511000.0,30471333000.0,12819042000.0,7149097000.0,15248883000.0,3848476100.0,0.2115625687207427
トーヨーアサノ,5271,ガラス・土石製品,スタンダード（内国株式）,JP,2025-02-28,静岡県,3219111168.0,0.8041746,,13.244857,5.066650836392983,0.48,0.036217302,187.62,,465.8491856320517,14402525000.0,606633000.0,-0.079380006,363402000.0,0.00851,0.02696,0.2599348117478058,11951255000.0,5625809000.0,6913107000.0,8520861000.0,983112000.0,334720000.0,-4803844000.0,-1.492288942287314
三谷セキサン,5273,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,福井県,137343016960.0,1.3969834,,11.467957,11.525093566362123,0.2448,0.010513447,681.9,,504.5099954168176,87765000000.0,13893000000.0,0.18634,10175000000.0,0.12953,0.13783,0.7073159046265391,34693000000.0,24370000000.0,72884000000.0,921000000.0,44091000000.0,31563000000.0,60285100000.0,0.4389382244133863
日本興業,5279,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,香川県,4398251008.0,0.5343088,,8.22381,8.242651758478534,0.2182,0.026126714,183.37,,101.95267702936096,14746181000.0,594669000.0,0.082150005,393683000.0,0.03348,0.06813,0.4881998755050282,8296019000.0,7088220000.0,8768974000.0,3696747000.0,1467297000.0,656933000.0,932808100.0,0.2120861447660242
ヨシコン,5280,不動産業,スタンダード（内国株式）,JP,2025-03-31,静岡県,19598280704.0,0.6880845,,4.768682,4.305600275000755,0.1286,0.026306558,583.18,,295.9643812473603,27474927000.0,4678515000.0,0.10694,3017703000.0,0.093389995,0.091520004,0.6192321693440355,16627534000.0,15158894000.0,38675872000.0,7885306000.0,3514675000.0,2985654000.0,24138295800.0,1.231653743742602
ジオスター,5282,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,東京都,14672618496.0,0.5998125,13.958334,16.804012,9.276639245175067,0.4303,0.016597511,27.91,33.6,35.25567067337451,28527972000.0,1551198000.0,0.059439998,835467000.0,0.03526,0.04361,0.6465294206555292,12979422000.0,12571401000.0,25847581000.0,312092000.0,575562000.0,1541700000.0,13947349000.0,0.950569866162763
高見澤,5283,卸売業,スタンダード（内国株式）,JP,2024-06-30,長野県,6062927872.0,0.39505622,,9.124133,3.325919145310137,0.1243,0.013927577,402.23,,739.0000733040396,71369000000.0,1804000000.0,0.02934,759000000.0,0.00841,0.041149996,0.3560015241966213,25151000000.0,17406000000.0,22262000000.0,8902000000.0,3385000000.0,1043000000.0,-2158900000.0,-0.3560820853519136
ヤマウホールディングス,5284,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,福岡県,14686594048.0,1.1309204,,6.26956,6.287719231839731,0.3077,0.0488105,386.63,,283.8856151453688,22837611000.0,3565808000.0,0.19293,2408421000.0,0.10286,0.18902001,0.5180012700974947,11485347000.0,10473619000.0,16823114000.0,3603528000.0,5484345000.0,499110000.0,5687144000.0,0.3872336895411409
ヤマックス,5285,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,熊本県,17874307072.0,1.8388164,,8.389445,13.316372046879517,0.2638,0.030318871,219.8,,134.654313298038,23469480000.0,2738307000.0,0.14671,1969549000.0,0.07718,0.22742,0.4809770483319545,9317233000.0,8023484000.0,11116994000.0,1909710000.0,2265036000.0,378924000.0,2065007800.0,0.1155293904083601
イトーヨーギョー,5287,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,大阪府,3633403392.0,1.1964695,,14.947828,16.254574594385495,0.2062,0.0,82.42,,34.538042249099846,3402547000.0,201648000.0,0.02574,349034000.0,-0.05466,-0.04126,0.6308006973047278,2163399000.0,1518874000.0,2535577000.0,993490000.0,830450000.0,139045000.0,469509500.0,0.1292203065131062
アジアパイルホールディングス,5288,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,東京都,59304337408.0,1.1820493,14.116047,11.337654,7.696151341677185,0.3385,0.014423077,137.33,110.3,100.31791142571652,100803000000.0,4333000000.0,0.08976,2346000000.0,0.05293,0.1162,0.4695004877047076,48085000000.0,40141000000.0,64862000000.0,17561000000.0,20138000000.0,4174000000.0,19698800000.0,0.3321645744808993
ベルテクスコーポレーション,5290,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,東京都,75405262848.0,1.7510027,8.522854,16.181606,11.247199902851555,0.3175,0.021994134,94.49,179.4,70.8149998100809,38918012000.0,6285650000.0,0.17613001,4826177000.0,0.26061,0.27849,0.7043927113617972,15332239000.0,11960255000.0,34690168000.0,3910003000.0,17323157000.0,1540362000.0,20436182400.0,0.2710179850602037
東海カーボン,5301,ガラス・土石製品,プライム（内国株式）,JP,2024-12-31,東京都,218524336128.0,0.6864157,11.69447,10.881352,8.075115514468312,0.319,0.02631579,94.06,87.52,119.45056212187872,350114000000.0,19387000000.0,0.05313,-56736000000.0,0.06217,0.06865,0.451898001257895,315598000000.0,147729000000.0,270363000000.0,199110000000.0,92207000000.0,33307000000.0,-21920100000.0,-0.1003096514941949
日本カーボン,5302,ガラス・土石製品,プライム（内国株式）,JP,2024-12-31,東京都,53240885248.0,0.97878987,10.6479435,11.025371,11.367260971577672,0.4578,0.0,436.72,452.2,369.0300030984765,,,0.14255,,0.128,0.08659001,0.6316243260309904,21531000000.0,18538000000.0,46319000000.0,9212000000.0,12299000000.0,10431000000.0,32089700000.0,0.6027266423261708
ＳＥＣカーボン,5304,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,兵庫県,56534503424.0,0.71818113,7.0149255,14.771358,6.8594583726473,0.5237,0.017415535,190.91,402.0,359.1599996043778,31179000000.0,6823000000.0,0.20051001,5750000000.0,0.14148,0.04551,0.9065298851280792,7595000000.0,3446000000.0,45824000000.0,9000000.0,17420000000.0,17724000000.0,50635800000.0,0.8956618866931466
東洋炭素,5310,ガラス・土石製品,プライム（内国株式）,JP,2024-12-31,大阪府,121219407872.0,1.2761014,12.605225,16.207273,12.524640040989407,0.4063,0.024126455,356.63,458.54,357.9099944577833,53093000000.0,12238000000.0,0.14187999,9960000000.0,0.15173,0.07901,0.8317607562505521,18986000000.0,17359000000.0,64112000000.0,,16000000000.0,533000000.0,45499100000.0,0.3753450111556737
ノリタケ,5331,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,愛知県,178736381952.0,1.1195017,13.605442,14.970059,10.05515452453658,0.3456,0.022354694,434.2,477.75,396.4599989991802,138182000000.0,10214000000.0,0.08465,12939000000.0,0.09044,0.07974,0.7562628585259591,47451000000.0,37072000000.0,90406000000.0,6201000000.0,16609000000.0,42879000000.0,72970300000.0,0.4082565575238975
ＴＯＴＯ,5332,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,福岡県,925484449792.0,1.8397174,23.066835,232.6033,18.67375538904284,4.0866,0.017503938,24.2,244.03,219.13999957651944,724454000000.0,48480000000.0,0.09932,12168000000.0,0.0058999998,0.00458,0.6416741612238981,283522000000.0,230782000000.0,374570000000.0,67873000000.0,122750000000.0,67536000000.0,138323200000.0,0.1494603178163477
日本碍子,5333,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,愛知県,1187804872704.0,1.5193051,20.70469,22.935984,14.537663875248086,0.3773,0.01625239,180.11,199.52,133.41999986717866,619513000000.0,81241000000.0,0.15057,54933000000.0,0.0,0.0734,0.6304355433924825,415482000000.0,178912000000.0,668874000000.0,252241000000.0,197974000000.0,68892000000.0,301616400000.0,0.2539275658243259
日本特殊陶業,5334,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,愛知県,1395230507008.0,1.8946921,14.635605,14.684345,11.563326837874175,0.37849998,0.027083024,483.44,485.05,409.4700007709209,652993000000.0,128595000000.0,0.221,92625000000.0,0.14671,0.14795999,0.6807226484056971,316244000000.0,153648000000.0,588518000000.0,156683000000.0,208192000000.0,93082000000.0,337431400000.0,0.2418463460375478
ダントーホールディングス,5337,ガラス・土石製品,スタンダード（内国株式）,JP,2024-12-31,兵庫県,19874979840.0,2.3762527,,17.857141,-31.245909905759163,0.0,0.0,34.72,,-29.443853700366333,5315000000.0,-988000000.0,-0.18927999,33000000.0,0.2173,0.12911001,0.6982984293193717,2312000000.0,1066000000.0,3779000000.0,264000000.0,360000000.0,4296000000.0,4474200000.0,0.2251172094773808
ＡＳＡＨＩ　ＥＩＴＯホールディングス,5341,ガラス・土石製品,スタンダード（内国株式）,JP,2024-11-30,大阪府,1402648576.0,1.2995658,,,-3.739478597205129,0.0,0.0,-80.38,,-153.76475223838764,3967802000.0,-320606000.0,-0.0849,-374905000.0,-0.07841,-0.30009001,0.4177099009280161,1464555000.0,632762000.0,1719517000.0,737712000.0,464783000.0,6093000.0,259227100.0,0.1848125784572856
ＭＡＲＵＷＡ,5344,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,愛知県,648770748416.0,4.6065755,27.314001,36.900314,25.481782476607684,0.0687,0.0019359937,1424.92,1925.02,1233.3630542271217,71849000000.0,26914000000.0,0.32814997,19242000000.0,0.0,,0.8985627437888745,14433000000.0,13933000000.0,100290000000.0,0.0,71793000000.0,482000000.0,86194400000.0,0.1328580245185947
品川リフラ,5351,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,東京都,107694161920.0,0.9023918,10.11573,11.682012,5.354195554361489,0.4457,0.037437603,202.02,233.3,328.44259806779024,144072000000.0,13278000000.0,0.057550002,9778000000.0,0.18837,0.28977,0.4558945567428565,101387000000.0,57957000000.0,106964000000.0,61916000000.0,23024000000.0,9222000000.0,12032400000.0,0.111727504866403
黒崎播磨,5352,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,福岡県,141608878080.0,1.3267114,13.361932,7.4073424,9.11799151478671,0.10569999,0.024970273,567.68,314.7,368.63999513547225,177921000000.0,14082000000.0,0.09631,12535000000.0,0.09555,0.16931,0.5077943739374953,85419000000.0,58379000000.0,126148000000.0,41738000000.0,8323000000.0,3966000000.0,43505200000.0,0.3072208507677204
日本坩堝,5355,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,東京都,4213148672.0,0.6947481,,11.111111,13.725370655668623,0.29799998,0.026356589,57.06,,43.006161910208725,9784442000.0,492225000.0,0.05116,369278000.0,0.04362,0.07695,0.4988571923516635,5635407000.0,3880307000.0,6729889000.0,1971731000.0,1820729000.0,1172919000.0,1915525300.0,0.4546540958144474
美濃窯業,5356,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,愛知県,12588804096.0,0.8356882,,9.90075,7.184973688169436,0.32279998,0.03267974,123.93,,102.87354830679767,15058799000.0,1576282000.0,0.07685,1217519000.0,0.08111,0.087840006,0.6799395498389269,6828997000.0,5174479000.0,12939781000.0,1470000000.0,4176272000.0,2177854000.0,7635281800.0,0.6065136721307829
ヨータイ,5357,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,大阪府,35076149248.0,1.0497798,13.138736,15.897947,6.59576643066629,0.7484,0.023100616,120.33,145.6,205.48033457756028,29305404000.0,3484451000.0,0.15557,2623217000.0,0.08124,0.07197,0.7962633713405382,8430453000.0,6707692000.0,29584180000.0,170090000.0,6412094000.0,3085052000.0,23313263400.0,0.664647171933484
東京窯業,5363,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,東京都,27059019776.0,0.62509304,,9.082773,8.340585261649071,0.32810003,0.035256412,67.05,,53.684000270837565,31933430000.0,4503565000.0,0.10453,3130123000.0,0.09198,0.074829996,0.6913376531231596,11798096000.0,7712746000.0,36309679000.0,3366712000.0,15865371000.0,12379783000.0,33177431100.0,1.2261135611951002
ニッカトー,5367,ガラス・土石製品,スタンダード（内国株式）,JP,2025-03-31,大阪府,9588164608.0,0.7306499,9.113636,17.034834,9.52591103067759,0.44619998,0.026992287,47.08,88.0,58.80894104829013,10076577000.0,637832000.0,0.08737001,503567000.0,0.04997,0.03846,0.7657500165694834,4011497000.0,3496139000.0,10091569000.0,724348000.0,3642551000.0,1942612000.0,7439900400.0,0.7759462529244053
